hpo_iri,hpo_label,term,term_label,do_type,digital_object,file_url
http://purl.obolibrary.org/obo/HP_0004382,Mitral valve calcification,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0031481,Abnormal mitral valve physiology,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001633,Abnormal mitral valve morphology,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001634,Mitral valve prolapse,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001653,Mitral regurgitation,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0011560,Mitral atresia,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001718,Mitral stenosis,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0004382,Mitral valve calcification,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0031481,Abnormal mitral valve physiology,http://purl.obolibrary.org/obo/UBERON_0002135,mitral valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001646,Abnormal aortic valve morphology,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001647,Bicuspid aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001650,Aortic valve stenosis,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001659,Aortic regurgitation,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0005176,Dysplastic aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0004380,Aortic valve calcification,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0010883,Aortic valve atresia,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0031652,Abnormal aortic valve physiology,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001646,Abnormal aortic valve morphology,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001647,Bicuspid aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001650,Aortic valve stenosis,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001659,Aortic regurgitation,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0005176,Dysplastic aortic valve,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0004380,Aortic valve calcification,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0010883,Aortic valve atresia,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0031652,Abnormal aortic valve physiology,http://purl.obolibrary.org/obo/UBERON_0002137,aortic valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001641,Abnormal pulmonary valve morphology,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001642,Pulmonic stenosis,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0005134,Absence of the pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0005164,Dysplastic pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0005182,Bicuspid pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0010444,Pulmonic regurgitation,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0010882,Pulmonary valve atresia,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-female,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-female/v1.3/assets/3d-vh-f-heart.glb
http://purl.obolibrary.org/obo/HP_0001641,Abnormal pulmonary valve morphology,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0001642,Pulmonic stenosis,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0005134,Absence of the pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0005164,Dysplastic pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0005182,Bicuspid pulmonary valve,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0010444,Pulmonic regurgitation,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0010882,Pulmonary valve atresia,http://purl.obolibrary.org/obo/UBERON_0002146,pulmonary valve,ref-organ,https://purl.humanatlas.io/ref-organ/heart-male,https://cdn.humanatlas.io/digital-objects/ref-organ/heart-male/v1.3/assets/3d-vh-m-heart.glb
http://purl.obolibrary.org/obo/HP_0030715,Bronchial atresia,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-female,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.4/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/HP_0025426,Abnormal bronchus morphology,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-female,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.4/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/HP_0006533,Bronchodysplasia,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-female,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.4/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/HP_0010777,Bronchomegaly,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-female,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.4/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/HP_0025427,Abnormal bronchus physiology,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-female,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-female/v1.4/assets/3d-vh-f-lung.glb
http://purl.obolibrary.org/obo/HP_0030715,Bronchial atresia,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-male,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.4/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/HP_0025426,Abnormal bronchus morphology,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-male,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.4/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/HP_0006533,Bronchodysplasia,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-male,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.4/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/HP_0010777,Bronchomegaly,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-male,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.4/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/HP_0025427,Abnormal bronchus physiology,http://purl.obolibrary.org/obo/UBERON_0002185,bronchus,ref-organ,https://purl.humanatlas.io/ref-organ/lung-male,https://cdn.humanatlas.io/digital-objects/ref-organ/lung-male/v1.4/assets/3d-vh-m-lung.glb
http://purl.obolibrary.org/obo/HP_0008047,Abnormality of the vasculature of the eye,http://purl.obolibrary.org/obo/UBERON_0002203,vasculature of eye,ref-organ,https://purl.humanatlas.io/ref-organ/blood-vasculature-female,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-female/v1.3/assets/3d-vh-f-blood-vasculature.glb
http://purl.obolibrary.org/obo/HP_0008047,Abnormality of the vasculature of the eye,http://purl.obolibrary.org/obo/UBERON_0002203,vasculature of eye,ref-organ,https://purl.humanatlas.io/ref-organ/blood-vasculature-male,https://cdn.humanatlas.io/digital-objects/ref-organ/blood-vasculature-male/v1.3/assets/3d-vh-m-blood-vasculature.glb
http://purl.obolibrary.org/obo/HP_0012486,Myelitis,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.1/assets/3d-vh-f-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0008311,Spinal cord dorsal column hypomyelination,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.1/assets/3d-vh-f-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0007344,Atrophy/Degeneration involving the spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.1/assets/3d-vh-f-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0006959,Proximal spinal muscular atrophy,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.1/assets/3d-vh-f-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0002143,Abnormal spinal cord morphology,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-female,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-female/v1.1/assets/3d-vh-f-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0012486,Myelitis,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.1/assets/3d-vh-m-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0008311,Spinal cord dorsal column hypomyelination,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.1/assets/3d-vh-m-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0007344,Atrophy/Degeneration involving the spinal cord,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.1/assets/3d-vh-m-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0006959,Proximal spinal muscular atrophy,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.1/assets/3d-vh-m-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0002143,Abnormal spinal cord morphology,http://purl.obolibrary.org/obo/UBERON_0002240,spinal cord,ref-organ,https://purl.humanatlas.io/ref-organ/spinal-cord-male,https://cdn.humanatlas.io/digital-objects/ref-organ/spinal-cord-male/v1.1/assets/3d-vh-m-spinal-cord.glb
http://purl.obolibrary.org/obo/HP_0040326,Hypoplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0040327,Abnormal morphology of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0032466,Aplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0040326,Hypoplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0040327,Abnormal morphology of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0032466,Aplasia of the olfactory bulb,http://purl.obolibrary.org/obo/UBERON_0002264,olfactory bulb,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0030654,Umbilical cord cyst,http://purl.obolibrary.org/obo/UBERON_0002331,umbilical cord,ref-organ,https://purl.humanatlas.io/ref-organ/placenta-full-term-female,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.1/assets/3d-vh-f-placenta-full-term.glb
http://purl.obolibrary.org/obo/HP_0011417,Long umbilical cord,http://purl.obolibrary.org/obo/UBERON_0002331,umbilical cord,ref-organ,https://purl.humanatlas.io/ref-organ/placenta-full-term-female,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.1/assets/3d-vh-f-placenta-full-term.glb
http://purl.obolibrary.org/obo/HP_0001196,Short umbilical cord,http://purl.obolibrary.org/obo/UBERON_0002331,umbilical cord,ref-organ,https://purl.humanatlas.io/ref-organ/placenta-full-term-female,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.1/assets/3d-vh-f-placenta-full-term.glb
http://purl.obolibrary.org/obo/HP_0010881,Abnormality of the umbilical cord,http://purl.obolibrary.org/obo/UBERON_0002331,umbilical cord,ref-organ,https://purl.humanatlas.io/ref-organ/placenta-full-term-female,https://cdn.humanatlas.io/digital-objects/ref-organ/placenta-full-term-female/v1.1/assets/3d-vh-f-placenta-full-term.glb
http://purl.obolibrary.org/obo/HP_0001338,Partial agenesis of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0006989,Dysplastic corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0007074,Thick corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0007370,Aplasia/Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0007371,Corpus callosum atrophy,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0001273,Abnormal corpus callosum morphology,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0001274,Agenesis of corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0002079,Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0006931,Pericallosal lipoma,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0200011,Abnormal length of corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0200012,Short corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-female,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-female/v1.4/assets/3d-allen-f-brain.glb
http://purl.obolibrary.org/obo/HP_0001338,Partial agenesis of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0006989,Dysplastic corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0007074,Thick corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0007370,Aplasia/Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0007371,Corpus callosum atrophy,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0001273,Abnormal corpus callosum morphology,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0001274,Agenesis of corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0002079,Hypoplasia of the corpus callosum,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
http://purl.obolibrary.org/obo/HP_0006931,Pericallosal lipoma,http://purl.obolibrary.org/obo/UBERON_0002336,corpus callosum,ref-organ,https://purl.humanatlas.io/ref-organ/brain-male,https://cdn.humanatlas.io/digital-objects/ref-organ/brain-male/v1.4/assets/3d-allen-m-brain.glb
